"No.","Time","Source","Destination","Protocol","Length","Info"
"12","14:12:12.828416","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x26e1, seq=1/256, ttl=64 (reply in 14)"
"39","14:12:14.813564","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x26e3, seq=1/256, ttl=64 (reply in 41)"
"51","14:12:15.821757","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x26e4, seq=1/256, ttl=64 (no response found!)"
"65","14:12:16.828923","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x26e4, seq=2/512, ttl=64 (no response found!)"
"72","14:12:17.824830","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x26e4, seq=3/768, ttl=64 (no response found!)"
"123","14:12:21.895999","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x26e6, seq=1/256, ttl=64 (reply in 125)"
"132","14:12:22.902141","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x26e7, seq=1/256, ttl=64 (reply in 134)"
"1086","14:12:23.907772","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x26e8, seq=1/256, ttl=64 (no response found!)"
"1089","14:12:23.907775","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x26e8, seq=1/256, ttl=64 (no response found!)"
"1093","14:12:23.909308","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x26e8, seq=1/256, ttl=64 (no response found!)"
"1097","14:12:23.912383","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x26e8, seq=1/256, ttl=64 (no response found!)"
"1132","14:12:23.954877","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x26e8, seq=1/256, ttl=64 (no response found!)"
"1137","14:12:24.004095","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x26e8, seq=1/256, ttl=64 (no response found!)"
"1138","14:12:24.007166","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x26e8, seq=1/256, ttl=64 (no response found!)"
"1143","14:12:24.031744","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x26e8, seq=1/256, ttl=64 (no response found!)"
"1145","14:12:24.051201","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x26e8, seq=1/256, ttl=64 (no response found!)"
"1149","14:12:24.078335","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x26e8, seq=1/256, ttl=64 (no response found!)"
"1155","14:12:24.910332","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x26e8, seq=2/512, ttl=64 (reply in 1157)"
"1159","14:12:25.004095","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x26e9, seq=1/256, ttl=64 (reply in 1161)"
"1166","14:12:26.010238","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x26ea, seq=1/256, ttl=64 (reply in 1168)"
"1200","14:12:27.004606","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x26eb, seq=1/256, ttl=64 (reply in 1202)"
"1216","14:12:27.988671","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x26ec, seq=1/256, ttl=64 (reply in 1217)"
"1253","14:12:32.008700","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x26f0, seq=1/256, ttl=64 (reply in 1255)"
"1276","14:12:32.992254","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x26f1, seq=1/256, ttl=64 (reply in 1278)"
"1285","14:12:33.991230","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x26f2, seq=1/256, ttl=64 (reply in 1287)"
"1329","14:12:36.998911","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x26f4, seq=2/512, ttl=64 (no response found!)"
"1335","14:12:37.996348","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x26f4, seq=3/768, ttl=64 (no response found!)"
"1345","14:12:38.998395","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x26f4, seq=4/1024, ttl=64 (no response found!)"
