"No.","Time","Source","Destination","Protocol","Length","Info"
"5","15:55:48.279557","192.168.0.1","192.168.0.100","ICMP","134","Echo (ping) reply    id=0x3a47, seq=1/256, ttl=64"
"11","15:55:49.291329","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3a48, seq=1/256, ttl=64 (reply in 13)"
"13","15:55:49.291336","192.168.0.1","192.168.0.100","ICMP","134","Echo (ping) reply    id=0x3a48, seq=1/256, ttl=64 (request in 11)"
"23","15:55:50.292353","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3a49, seq=1/256, ttl=64 (no response found!)"
"26","15:55:50.293377","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3a49, seq=1/256, ttl=64 (no response found!)"
"43","15:55:51.268803","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3a4a, seq=1/256, ttl=64 (reply in 45)"
"45","15:55:51.268805","192.168.0.1","192.168.0.100","ICMP","134","Echo (ping) reply    id=0x3a4a, seq=1/256, ttl=64 (request in 43)"
"53","15:55:52.291843","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3a4b, seq=1/256, ttl=64 (reply in 55)"
"55","15:55:52.291846","192.168.0.1","192.168.0.100","ICMP","134","Echo (ping) reply    id=0x3a4b, seq=1/256, ttl=64 (request in 53)"
"80","15:55:53.291337","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3a4c, seq=1/256, ttl=64 (reply in 82)"
"82","15:55:53.291333","192.168.0.1","192.168.0.100","ICMP","134","Echo (ping) reply    id=0x3a4c, seq=1/256, ttl=64 (request in 80)"
"89","15:55:54.277508","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3a4d, seq=1/256, ttl=64 (reply in 91)"
"91","15:55:54.277509","192.168.0.1","192.168.0.100","ICMP","134","Echo (ping) reply    id=0x3a4d, seq=1/256, ttl=64 (request in 89)"
"965","15:55:55.288252","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3a4e, seq=1/256, ttl=64 (no response found!)"
"974","15:55:55.292348","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3a4e, seq=1/256, ttl=64 (no response found!)"
"979","15:55:55.294908","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3a4e, seq=1/256, ttl=64 (no response found!)"
"988","15:55:55.299003","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3a4e, seq=1/256, ttl=64 (no response found!)"
"1012","15:55:55.343549","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3a4e, seq=1/256, ttl=64 (no response found!)"
"1013","15:55:55.350206","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3a4e, seq=1/256, ttl=64 (no response found!)"
"1014","15:55:55.352766","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3a4e, seq=1/256, ttl=64 (no response found!)"
"1028","15:55:55.386047","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3a4e, seq=1/256, ttl=64 (no response found!)"
"1029","15:55:55.394750","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3a4e, seq=1/256, ttl=64 (no response found!)"
"1033","15:55:55.414207","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3a4e, seq=1/256, ttl=64 (no response found!)"
"1034","15:55:55.425471","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3a4e, seq=1/256, ttl=64 (no response found!)"
"1035","15:55:55.428544","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3a4e, seq=1/256, ttl=64 (no response found!)"
"1040","15:55:55.451584","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3a4e, seq=1/256, ttl=64 (no response found!)"
"1041","15:55:55.453632","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3a4e, seq=1/256, ttl=64 (no response found!)"
"1042","15:55:55.459777","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3a4e, seq=1/256, ttl=64 (no response found!)"
"1043","15:55:55.459776","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3a4e, seq=1/256, ttl=64 (no response found!)"
"1070","15:55:56.287235","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3a4e, seq=2/512, ttl=64 (reply in 1072)"
"1072","15:55:56.287751","192.168.0.1","192.168.0.100","ICMP","134","Echo (ping) reply    id=0x3a4e, seq=2/512, ttl=64 (request in 1070)"
"1074","15:55:56.370691","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3a4f, seq=1/256, ttl=64 (reply in 1076)"
"1076","15:55:56.370696","192.168.0.1","192.168.0.100","ICMP","134","Echo (ping) reply    id=0x3a4f, seq=1/256, ttl=64 (request in 1074)"
"1085","15:55:57.367619","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3a50, seq=1/256, ttl=64 (reply in 1087)"
"1087","15:55:57.367623","192.168.0.1","192.168.0.100","ICMP","134","Echo (ping) reply    id=0x3a50, seq=1/256, ttl=64 (request in 1085)"
"1110","15:55:58.365061","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3a51, seq=1/256, ttl=64 (reply in 1112)"
"1112","15:55:58.365063","192.168.0.1","192.168.0.100","ICMP","134","Echo (ping) reply    id=0x3a51, seq=1/256, ttl=64 (request in 1110)"
"1122","15:55:59.367618","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3a52, seq=1/256, ttl=64 (no response found!)"
"1128","15:56:00.366083","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3a53, seq=1/256, ttl=64 (no response found!)"
"1137","15:56:01.366087","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3a54, seq=1/256, ttl=64 (reply in 1139)"
"1139","15:56:01.366083","192.168.0.1","192.168.0.100","ICMP","134","Echo (ping) reply    id=0x3a54, seq=1/256, ttl=64 (request in 1137)"
"1146","15:56:02.366085","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3a55, seq=1/256, ttl=64 (reply in 1148)"
"1148","15:56:02.366599","192.168.0.1","192.168.0.100","ICMP","134","Echo (ping) reply    id=0x3a55, seq=1/256, ttl=64 (request in 1146)"
"1158","15:56:03.373254","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3a56, seq=1/256, ttl=64 (no response found!)"
"1173","15:56:04.366597","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3a57, seq=1/256, ttl=64 (no response found!)"
"1183","15:56:05.369153","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3a58, seq=1/256, ttl=64 (no response found!)"
"1234","15:56:09.376837","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3a58, seq=5/1280, ttl=64 (no response found!)"
"1246","15:56:10.433159","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3a59, seq=1/256, ttl=64 (reply in 1248)"
"1248","15:56:10.433155","192.168.0.1","192.168.0.100","ICMP","134","Echo (ping) reply    id=0x3a59, seq=1/256, ttl=64 (request in 1246)"
"1255","15:56:11.434696","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3a5a, seq=1/256, ttl=64 (reply in 1257)"
"1257","15:56:11.434694","192.168.0.1","192.168.0.100","ICMP","134","Echo (ping) reply    id=0x3a5a, seq=1/256, ttl=64 (request in 1255)"
"1262","15:56:12.434696","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3a5b, seq=1/256, ttl=64 (no response found!)"
"2147","15:56:13.436234","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3a5c, seq=1/256, ttl=64 (no response found!)"
"2153","15:56:13.439306","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3a5c, seq=1/256, ttl=64 (no response found!)"
"2198","15:56:13.471562","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3a5c, seq=1/256, ttl=64 (no response found!)"
"2199","15:56:13.475658","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3a5c, seq=1/256, ttl=64 (no response found!)"
"2200","15:56:13.476683","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3a5c, seq=1/256, ttl=64 (no response found!)"
"2201","15:56:13.482826","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3a5c, seq=1/256, ttl=64 (no response found!)"
"2207","15:56:13.518666","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3a5c, seq=1/256, ttl=64 (no response found!)"
"2208","15:56:13.523274","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3a5c, seq=1/256, ttl=64 (no response found!)"
"2213","15:56:13.560649","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3a5c, seq=1/256, ttl=64 (no response found!)"
"2214","15:56:13.569353","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3a5c, seq=1/256, ttl=64 (no response found!)"
"2219","15:56:13.594953","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3a5c, seq=1/256, ttl=64 (no response found!)"
"2220","15:56:13.601096","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3a5c, seq=1/256, ttl=64 (no response found!)"
"2221","15:56:13.603145","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3a5c, seq=1/256, ttl=64 (no response found!)"
"2222","15:56:13.606729","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3a5c, seq=1/256, ttl=64 (no response found!)"
"2226","15:56:13.625161","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3a5c, seq=1/256, ttl=64 (no response found!)"
"2237","15:56:14.441864","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3a5c, seq=2/512, ttl=64 (reply in 2239)"
"2239","15:56:14.441857","192.168.0.1","192.168.0.100","ICMP","134","Echo (ping) reply    id=0x3a5c, seq=2/512, ttl=64 (request in 2237)"
"2246","15:56:14.529417","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3a5d, seq=1/256, ttl=64 (reply in 2247)"
"2247","15:56:14.532993","192.168.0.1","192.168.0.100","ICMP","134","Echo (ping) reply    id=0x3a5d, seq=1/256, ttl=64 (request in 2246)"
"2267","15:56:15.529927","192.168.0.1","192.168.0.100","ICMP","134","Echo (ping) reply    id=0x3a5e, seq=1/256, ttl=64"
"2282","15:56:16.532999","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3a5f, seq=1/256, ttl=64 (no response found!)"
"2301","15:56:17.515078","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3a60, seq=1/256, ttl=64 (reply in 2303)"
"2303","15:56:17.515072","192.168.0.1","192.168.0.100","ICMP","134","Echo (ping) reply    id=0x3a60, seq=1/256, ttl=64 (request in 2301)"
"2308","15:56:18.514569","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3a61, seq=1/256, ttl=64 (reply in 2310)"
"2310","15:56:18.514560","192.168.0.1","192.168.0.100","ICMP","134","Echo (ping) reply    id=0x3a61, seq=1/256, ttl=64 (request in 2308)"
